,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
938,Norte,TO,,17,,,,2022-08-19,33,1572866.0,342776,154,4193,0,,,
939,Norte,TO,,17,,,,2022-08-20,33,1572866.0,342776,0,4193,0,,,
940,Norte,TO,,17,,,,2022-08-21,34,1572866.0,342776,0,4193,0,,,
941,Norte,TO,,17,,,,2022-08-22,34,1572866.0,342886,110,4196,3,,,
942,Norte,TO,,17,,,,2022-08-23,34,1572866.0,342886,0,4196,0,,,
943,Norte,TO,,17,,,,2022-08-24,34,1572866.0,343083,197,4196,0,,,
944,Norte,TO,,17,,,,2022-08-25,34,1572866.0,343244,161,4196,0,,,
945,Norte,TO,,17,,,,2022-08-26,34,1572866.0,343337,93,4196,0,,,
946,Norte,TO,,17,,,,2022-08-27,34,1572866.0,343337,0,4196,0,,,
947,Norte,TO,,17,,,,2022-08-28,35,1572866.0,343337,0,4196,0,,,
948,Norte,TO,,17,,,,2022-08-29,35,1572866.0,343387,50,4196,0,,,
949,Norte,TO,,17,,,,2022-08-30,35,1572866.0,343504,117,4196,0,,,
950,Norte,TO,,17,,,,2022-08-31,35,1572866.0,343676,172,4196,0,,,
951,Norte,TO,,17,,,,2022-09-01,35,1572866.0,343761,85,4199,3,,,
952,Norte,TO,,17,,,,2022-09-02,35,1572866.0,343832,71,4199,0,,,
953,Norte,TO,,17,,,,2022-09-03,35,1572866.0,343832,0,4199,0,,,
954,Norte,TO,,17,,,,2022-09-04,36,1572866.0,343832,0,4199,0,,,
955,Norte,TO,,17,,,,2022-09-05,36,1572866.0,343925,93,4199,0,,,
956,Norte,TO,,17,,,,2022-09-06,36,1572866.0,343933,8,4199,0,,,
957,Norte,TO,,17,,,,2022-09-07,36,1572866.0,343933,0,4199,0,,,
958,Norte,TO,,17,,,,2022-09-08,36,1572866.0,343933,0,4199,0,,,
959,Norte,TO,,17,,,,2022-09-09,36,1572866.0,343933,0,4199,0,,,
960,Norte,TO,,17,,,,2022-09-10,36,1572866.0,343933,0,4199,0,,,
961,Norte,TO,,17,,,,2022-09-11,37,1572866.0,343933,0,4199,0,,,
962,Norte,TO,,17,,,,2022-09-12,37,1572866.0,344050,117,4200,1,,,
963,Norte,TO,,17,,,,2022-09-13,37,1572866.0,344075,25,4200,0,,,
964,Norte,TO,,17,,,,2022-09-14,37,1572866.0,344117,42,4203,3,,,
965,Norte,TO,,17,,,,2022-09-15,37,1572866.0,344157,40,4204,1,,,
966,Norte,TO,,17,,,,2022-09-16,37,1572866.0,344184,27,4204,0,,,
967,Norte,TO,,17,,,,2022-09-17,37,1572866.0,344184,0,4204,0,,,
968,Norte,TO,,17,,,,2022-09-18,38,1572866.0,344184,0,4204,0,,,
969,Norte,TO,,17,,,,2022-09-19,38,1572866.0,344202,18,4204,0,,,
970,Norte,TO,,17,,,,2022-09-20,38,1572866.0,344256,54,4204,0,,,
971,Norte,TO,,17,,,,2022-09-21,38,1572866.0,344347,91,4204,0,,,
972,Norte,TO,,17,,,,2022-09-22,38,1572866.0,344361,14,4204,0,,,
973,Norte,TO,,17,,,,2022-09-23,38,1572866.0,344401,40,4204,0,,,
974,Norte,TO,,17,,,,2022-09-24,38,1572866.0,344401,0,4204,0,,,
975,Norte,TO,,17,,,,2022-09-25,39,1572866.0,344401,0,4204,0,,,
976,Norte,TO,,17,,,,2022-09-26,39,1572866.0,344428,27,4204,0,,,
977,Norte,TO,,17,,,,2022-09-27,39,1572866.0,344453,25,4204,0,,,
978,Norte,TO,,17,,,,2022-09-28,39,1572866.0,344461,8,4204,0,,,
979,Norte,TO,,17,,,,2022-09-29,39,1572866.0,344463,2,4204,0,,,
980,Norte,TO,,17,,,,2022-09-30,39,1572866.0,344476,13,4204,0,,,
981,Norte,TO,,17,,,,2022-10-01,39,1572866.0,344476,0,4204,0,,,
982,Norte,TO,,17,,,,2022-10-02,40,1572866.0,344476,0,4204,0,,,
983,Norte,TO,,17,,,,2022-10-03,40,1572866.0,344506,30,4204,0,,,
984,Norte,TO,,17,,,,2022-10-04,40,1572866.0,344463,-43,4204,0,,,
985,Norte,TO,,17,,,,2022-10-05,40,1572866.0,344463,0,4204,0,,,
986,Norte,TO,,17,,,,2022-10-06,40,1572866.0,344537,74,4204,0,,,
987,Norte,TO,,17,,,,2022-10-07,40,1572866.0,344552,15,4205,1,,,
988,Norte,TO,,17,,,,2022-10-08,40,1572866.0,344552,0,4205,0,,,
989,Norte,TO,,17,,,,2022-10-09,41,1572866.0,344552,0,4205,0,,,
990,Norte,TO,,17,,,,2022-10-10,41,1572866.0,344576,24,4205,0,,,
991,Norte,TO,,17,,,,2022-10-11,41,1572866.0,344580,4,4205,0,,,
992,Norte,TO,,17,,,,2022-10-12,41,1572866.0,344580,0,4205,0,,,
993,Norte,TO,,17,,,,2022-10-13,41,1572866.0,344584,4,4205,0,,,
994,Norte,TO,,17,,,,2022-10-14,41,1572866.0,344594,10,4205,0,,,
995,Norte,TO,,17,,,,2022-10-15,41,1572866.0,344594,0,4205,0,,,
996,Norte,TO,,17,,,,2022-10-16,42,1572866.0,344594,0,4205,0,,,
997,Norte,TO,,17,,,,2022-10-17,42,1572866.0,344613,19,4205,0,,,
998,Norte,TO,,17,,,,2022-10-18,42,1572866.0,344613,0,4205,0,,,
999,Norte,TO,,17,,,,2022-10-19,42,1572866.0,344613,0,4205,0,,,
1000,Norte,TO,,17,,,,2022-10-20,42,1572866.0,344613,0,4205,0,,,
1001,Norte,TO,,17,,,,2022-10-21,42,1572866.0,344613,0,4205,0,,,
1002,Norte,TO,,17,,,,2022-10-22,42,1572866.0,344613,0,4205,0,,,
1003,Norte,TO,,17,,,,2022-10-23,43,1572866.0,344613,0,4205,0,,,
1004,Norte,TO,,17,,,,2022-10-24,43,1572866.0,344668,55,4205,0,,,
1005,Norte,TO,,17,,,,2022-10-25,43,1572866.0,344668,0,4205,0,,,
1006,Norte,TO,,17,,,,2022-10-26,43,1572866.0,344668,0,4205,0,,,
1007,Norte,TO,,17,,,,2022-10-27,43,1572866.0,344668,0,4205,0,,,
1008,Norte,TO,,17,,,,2022-10-28,43,1572866.0,344668,0,4205,0,,,
1009,Norte,TO,,17,,,,2022-10-29,43,1572866.0,344668,0,4205,0,,,
1010,Norte,TO,,17,,,,2022-10-30,44,1572866.0,344668,0,4205,0,,,
1011,Norte,TO,,17,,,,2022-10-31,44,1572866.0,344864,196,4206,1,,,
1012,Norte,TO,,17,,,,2022-11-01,44,1572866.0,344864,0,4206,0,,,
1013,Norte,TO,,17,,,,2022-11-02,44,1572866.0,344864,0,4206,0,,,
1014,Norte,TO,,17,,,,2022-11-03,44,1572866.0,344864,0,4206,0,,,
1015,Norte,TO,,17,,,,2022-11-04,44,1572866.0,344864,0,4206,0,,,
1016,Nordeste,MA,,21,,,,2022-07-01,26,7075181.0,443513,272,10896,0,,,
1017,Nordeste,MA,,21,,,,2022-07-02,26,7075181.0,443513,0,10896,0,,,
1018,Nordeste,MA,,21,,,,2022-07-03,27,7075181.0,443513,0,10896,0,,,
1019,Nordeste,MA,,21,,,,2022-07-04,27,7075181.0,443688,175,10898,2,,,
1020,Nordeste,MA,,21,,,,2022-07-05,27,7075181.0,444052,364,10899,1,,,
1021,Nordeste,MA,,21,,,,2022-07-06,27,7075181.0,444534,482,10900,1,,,
1022,Nordeste,MA,,21,,,,2022-07-07,27,7075181.0,445140,606,10902,2,,,
1023,Nordeste,MA,,21,,,,2022-07-08,27,7075181.0,445807,667,10906,4,,,
1024,Nordeste,MA,,21,,,,2022-07-09,27,7075181.0,445807,0,10906,0,,,
1025,Nordeste,MA,,21,,,,2022-07-10,28,7075181.0,445807,0,10906,0,,,
1026,Nordeste,MA,,21,,,,2022-07-11,28,7075181.0,447353,1546,10907,1,,,
1027,Nordeste,MA,,21,,,,2022-07-12,28,7075181.0,448582,1229,10908,1,,,
1028,Nordeste,MA,,21,,,,2022-07-13,28,7075181.0,449460,878,10909,1,,,
1029,Nordeste,MA,,21,,,,2022-07-14,28,7075181.0,450515,1055,10913,4,,,
1030,Nordeste,MA,,21,,,,2022-07-15,28,7075181.0,451368,853,10917,4,,,
1031,Nordeste,MA,,21,,,,2022-07-16,28,7075181.0,451368,0,10917,0,,,
1032,Nordeste,MA,,21,,,,2022-07-17,29,7075181.0,451368,0,10917,0,,,
1033,Nordeste,MA,,21,,,,2022-07-18,29,7075181.0,452549,1181,10918,1,,,
1034,Nordeste,MA,,21,,,,2022-07-19,29,7075181.0,453801,1252,10919,1,,,
1035,Nordeste,MA,,21,,,,2022-07-20,29,7075181.0,454626,825,10921,2,,,
1036,Nordeste,MA,,21,,,,2022-07-21,29,7075181.0,455318,692,10925,4,,,
1037,Nordeste,MA,,21,,,,2022-07-22,29,7075181.0,456035,717,10929,4,,,
1038,Nordeste,MA,,21,,,,2022-07-23,29,7075181.0,456035,0,10929,0,,,
1039,Nordeste,MA,,21,,,,2022-07-24,30,7075181.0,456035,0,10929,0,,,
1040,Nordeste,MA,,21,,,,2022-07-25,30,7075181.0,456838,803,10930,1,,,
1041,Nordeste,MA,,21,,,,2022-07-26,30,7075181.0,458027,1189,10931,1,,,
1042,Nordeste,MA,,21,,,,2022-07-27,30,7075181.0,458942,915,10933,2,,,
1043,Nordeste,MA,,21,,,,2022-07-28,30,7075181.0,459652,710,10937,4,,,
1044,Nordeste,MA,,21,,,,2022-07-29,30,7075181.0,460025,373,10939,2,,,
1045,Nordeste,MA,,21,,,,2022-07-30,30,7075181.0,460025,0,10939,0,,,
1046,Nordeste,MA,,21,,,,2022-07-31,31,7075181.0,460025,0,10939,0,,,
1047,Nordeste,MA,,21,,,,2022-08-01,31,7075181.0,460843,818,10940,1,,,
1048,Nordeste,MA,,21,,,,2022-08-02,31,7075181.0,461494,651,10942,2,,,
1049,Nordeste,MA,,21,,,,2022-08-03,31,7075181.0,462179,685,10946,4,,,
1050,Nordeste,MA,,21,,,,2022-08-04,31,7075181.0,462692,513,10950,4,,,
1051,Nordeste,MA,,21,,,,2022-08-05,31,7075181.0,463197,505,10953,3,,,
1052,Nordeste,MA,,21,,,,2022-08-06,31,7075181.0,463197,0,10953,0,,,
1053,Nordeste,MA,,21,,,,2022-08-07,32,7075181.0,463197,0,10953,0,,,
1054,Nordeste,MA,,21,,,,2022-08-08,32,7075181.0,463780,583,10954,1,,,
1055,Nordeste,MA,,21,,,,2022-08-09,32,7075181.0,464243,463,10956,2,,,
1056,Nordeste,MA,,21,,,,2022-08-10,32,7075181.0,464645,402,10960,4,,,
1057,Nordeste,MA,,21,,,,2022-08-11,32,7075181.0,465188,543,10962,2,,,
1058,Nordeste,MA,,21,,,,2022-08-12,32,7075181.0,465478,290,10965,3,,,
1059,Nordeste,MA,,21,,,,2022-08-13,32,7075181.0,465478,0,10965,0,,,
1060,Nordeste,MA,,21,,,,2022-08-14,33,7075181.0,465478,0,10965,0,,,
1061,Nordeste,MA,,21,,,,2022-08-15,33,7075181.0,466041,563,10967,2,,,
1062,Nordeste,MA,,21,,,,2022-08-16,33,7075181.0,466317,276,10971,4,,,
1063,Nordeste,MA,,21,,,,2022-08-17,33,7075181.0,466578,261,10975,4,,,
1064,Nordeste,MA,,21,,,,2022-08-18,33,7075181.0,466777,199,10978,3,,,
1065,Nordeste,MA,,21,,,,2022-08-19,33,7075181.0,466924,147,10979,1,,,
1066,Nordeste,MA,,21,,,,2022-08-20,33,7075181.0,466924,0,10979,0,,,
1067,Nordeste,MA,,21,,,,2022-08-21,34,7075181.0,466924,0,10979,0,,,
1068,Nordeste,MA,,21,,,,2022-08-22,34,7075181.0,467367,443,10980,1,,,
1069,Nordeste,MA,,21,,,,2022-08-23,34,7075181.0,467543,176,10980,0,,,
1070,Nordeste,MA,,21,,,,2022-08-24,34,7075181.0,467639,96,10981,1,,,
1071,Nordeste,MA,,21,,,,2022-08-25,34,7075181.0,467848,209,10984,3,,,
1072,Nordeste,MA,,21,,,,2022-08-26,34,7075181.0,468013,165,10984,0,,,
1073,Nordeste,MA,,21,,,,2022-08-27,34,7075181.0,468013,0,10984,0,,,
1074,Nordeste,MA,,21,,,,2022-08-28,35,7075181.0,468013,0,10984,0,,,
1075,Nordeste,MA,,21,,,,2022-08-29,35,7075181.0,468223,210,10985,1,,,
1076,Nordeste,MA,,21,,,,2022-08-30,35,7075181.0,468574,351,10985,0,,,
1077,Nordeste,MA,,21,,,,2022-08-31,35,7075181.0,468777,203,10986,1,,,
1078,Nordeste,MA,,21,,,,2022-09-01,35,7075181.0,468943,166,10987,1,,,
1079,Nordeste,MA,,21,,,,2022-09-02,35,7075181.0,469143,200,10987,0,,,
1080,Nordeste,MA,,21,,,,2022-09-03,35,7075181.0,469143,0,10987,0,,,
1081,Nordeste,MA,,21,,,,2022-09-04,36,7075181.0,469143,0,10987,0,,,
1082,Nordeste,MA,,21,,,,2022-09-05,36,7075181.0,469339,196,10987,0,,,
1083,Nordeste,MA,,21,,,,2022-09-06,36,7075181.0,469547,208,10987,0,,,
1084,Nordeste,MA,,21,,,,2022-09-07,36,7075181.0,469613,66,10987,0,,,
1085,Nordeste,MA,,21,,,,2022-09-08,36,7075181.0,469647,34,10988,1,,,
1086,Nordeste,MA,,21,,,,2022-09-09,36,7075181.0,469805,158,10988,0,,,
1087,Nordeste,MA,,21,,,,2022-09-10,36,7075181.0,469805,0,10988,0,,,
1088,Nordeste,MA,,21,,,,2022-09-11,37,7075181.0,469805,0,10988,0,,,
1089,Nordeste,MA,,21,,,,2022-09-12,37,7075181.0,470003,198,10988,0,,,
1090,Nordeste,MA,,21,,,,2022-09-13,37,7075181.0,470194,191,10989,1,,,
1091,Nordeste,MA,,21,,,,2022-09-14,37,7075181.0,470320,126,10989,0,,,
1092,Nordeste,MA,,21,,,,2022-09-15,37,7075181.0,470495,175,10990,1,,,
1093,Nordeste,MA,,21,,,,2022-09-16,37,7075181.0,470612,117,10990,0,,,
1094,Nordeste,MA,,21,,,,2022-09-17,37,7075181.0,470612,0,10990,0,,,
1095,Nordeste,MA,,21,,,,2022-09-18,38,7075181.0,470612,0,10990,0,,,
1096,Nordeste,MA,,21,,,,2022-09-19,38,7075181.0,470740,128,10993,3,,,
1097,Nordeste,MA,,21,,,,2022-09-20,38,7075181.0,470909,169,10993,0,,,
1098,Nordeste,MA,,21,,,,2022-09-21,38,7075181.0,471015,106,10993,0,,,
1099,Nordeste,MA,,21,,,,2022-09-22,38,7075181.0,471138,123,10993,0,,,
1100,Nordeste,MA,,21,,,,2022-09-23,38,7075181.0,471486,348,10993,0,,,
1101,Nordeste,MA,,21,,,,2022-09-24,38,7075181.0,471486,0,10993,0,,,
1102,Nordeste,MA,,21,,,,2022-09-25,39,7075181.0,471486,0,10993,0,,,
1103,Nordeste,MA,,21,,,,2022-09-26,39,7075181.0,471681,195,10993,0,,,
1104,Nordeste,MA,,21,,,,2022-09-27,39,7075181.0,471771,90,10993,0,,,
1105,Nordeste,MA,,21,,,,2022-09-28,39,7075181.0,471880,109,10993,0,,,
1106,Nordeste,MA,,21,,,,2022-09-29,39,7075181.0,472015,135,10993,0,,,
1107,Nordeste,MA,,21,,,,2022-09-30,39,7075181.0,472105,90,10993,0,,,
1108,Nordeste,MA,,21,,,,2022-10-01,39,7075181.0,472105,0,10993,0,,,
1109,Nordeste,MA,,21,,,,2022-10-02,40,7075181.0,472105,0,10993,0,,,
1110,Nordeste,MA,,21,,,,2022-10-03,40,7075181.0,472202,97,10993,0,,,
1111,Nordeste,MA,,21,,,,2022-10-04,40,7075181.0,472313,111,10993,0,,,
1112,Nordeste,MA,,21,,,,2022-10-05,40,7075181.0,472476,163,10993,0,,,
1113,Nordeste,MA,,21,,,,2022-10-06,40,7075181.0,472633,157,10993,0,,,
1114,Nordeste,MA,,21,,,,2022-10-07,40,7075181.0,472717,84,10993,0,,,
1115,Nordeste,MA,,21,,,,2022-10-08,40,7075181.0,472717,0,10993,0,,,
1116,Nordeste,MA,,21,,,,2022-10-09,41,7075181.0,472717,0,10993,0,,,
1117,Nordeste,MA,,21,,,,2022-10-10,41,7075181.0,472803,86,10993,0,,,
1118,Nordeste,MA,,21,,,,2022-10-11,41,7075181.0,472985,182,10993,0,,,
1119,Nordeste,MA,,21,,,,2022-10-12,41,7075181.0,473077,92,10993,0,,,
1120,Nordeste,MA,,21,,,,2022-10-13,41,7075181.0,473141,64,10993,0,,,
1121,Nordeste,MA,,21,,,,2022-10-14,41,7075181.0,473349,208,10993,0,,,
1122,Nordeste,MA,,21,,,,2022-10-15,41,7075181.0,473349,0,10993,0,,,
1123,Nordeste,MA,,21,,,,2022-10-16,42,7075181.0,473349,0,10993,0,,,
1124,Nordeste,MA,,21,,,,2022-10-17,42,7075181.0,473580,231,10993,0,,,
1125,Nordeste,MA,,21,,,,2022-10-18,42,7075181.0,473824,244,10993,0,,,
1126,Nordeste,MA,,21,,,,2022-10-19,42,7075181.0,474053,229,10993,0,,,
1127,Nordeste,MA,,21,,,,2022-10-20,42,7075181.0,474323,270,10993,0,,,
1128,Nordeste,MA,,21,,,,2022-10-21,42,7075181.0,474388,65,10994,1,,,
1129,Nordeste,MA,,21,,,,2022-10-22,42,7075181.0,474388,0,10994,0,,,
1130,Nordeste,MA,,21,,,,2022-10-23,43,7075181.0,474388,0,10994,0,,,
1131,Nordeste,MA,,21,,,,2022-10-24,43,7075181.0,474466,78,10994,0,,,
1132,Nordeste,MA,,21,,,,2022-10-25,43,7075181.0,474564,98,10994,0,,,
1133,Nordeste,MA,,21,,,,2022-10-26,43,7075181.0,474609,45,10995,1,,,
1134,Nordeste,MA,,21,,,,2022-10-27,43,7075181.0,474667,58,10995,0,,,
1135,Nordeste,MA,,21,,,,2022-10-28,43,7075181.0,474692,25,10996,1,,,
1136,Nordeste,MA,,21,,,,2022-10-29,43,7075181.0,474692,0,10996,0,,,
1137,Nordeste,MA,,21,,,,2022-10-30,44,7075181.0,474692,0,10996,0,,,
1138,Nordeste,MA,,21,,,,2022-10-31,44,7075181.0,474696,4,10996,0,,,
1139,Nordeste,MA,,21,,,,2022-11-01,44,7075181.0,474700,4,10996,0,,,
1140,Nordeste,MA,,21,,,,2022-11-02,44,7075181.0,474700,0,10996,0,,,
1141,Nordeste,MA,,21,,,,2022-11-03,44,7075181.0,474722,22,10997,1,,,
1142,Nordeste,MA,,21,,,,2022-11-04,44,7075181.0,474755,33,10997,0,,,
1143,Nordeste,PI,,22,,,,2022-07-01,26,3273227.0,373088,476,7764,0,,,
1144,Nordeste,PI,,22,,,,2022-07-02,26,3273227.0,373495,407,7767,3,,,
1145,Nordeste,PI,,22,,,,2022-07-03,27,3273227.0,373555,60,7769,2,,,
1146,Nordeste,PI,,22,,,,2022-07-04,27,3273227.0,373563,8,7771,2,,,
1147,Nordeste,PI,,22,,,,2022-07-05,27,3273227.0,374142,579,7776,5,,,
1148,Nordeste,PI,,22,,,,2022-07-06,27,3273227.0,374780,638,7783,7,,,
1149,Nordeste,PI,,22,,,,2022-07-07,27,3273227.0,375358,578,7784,1,,,
1150,Nordeste,PI,,22,,,,2022-07-08,27,3273227.0,376101,743,7786,2,,,
1151,Nordeste,PI,,22,,,,2022-07-09,27,3273227.0,376786,685,7789,3,,,
1152,Nordeste,PI,,22,,,,2022-07-10,28,3273227.0,376892,106,7793,4,,,
1153,Nordeste,PI,,22,,,,2022-07-11,28,3273227.0,376901,9,7793,0,,,
1154,Nordeste,PI,,22,,,,2022-07-12,28,3273227.0,377482,581,7800,7,,,
1155,Nordeste,PI,,22,,,,2022-07-13,28,3273227.0,378146,664,7806,6,,,
1156,Nordeste,PI,,22,,,,2022-07-14,28,3273227.0,379117,971,7815,9,,,
1157,Nordeste,PI,,22,,,,2022-07-15,28,3273227.0,379879,762,7818,3,,,
1158,Nordeste,PI,,22,,,,2022-07-16,28,3273227.0,380394,515,7826,8,,,
1159,Nordeste,PI,,22,,,,2022-07-17,29,3273227.0,380468,74,7828,2,,,
1160,Nordeste,PI,,22,,,,2022-07-18,29,3273227.0,380536,68,7831,3,,,
1161,Nordeste,PI,,22,,,,2022-07-19,29,3273227.0,381259,723,7838,7,,,
1162,Nordeste,PI,,22,,,,2022-07-20,29,3273227.0,381975,716,7843,5,,,
1163,Nordeste,PI,,22,,,,2022-07-21,29,3273227.0,382579,604,7845,2,,,
1164,Nordeste,PI,,22,,,,2022-07-22,29,3273227.0,383112,533,7849,4,,,
1165,Nordeste,PI,,22,,,,2022-07-23,29,3273227.0,383617,505,7851,2,,,
1166,Nordeste,PI,,22,,,,2022-07-24,30,3273227.0,383672,55,7853,2,,,
1167,Nordeste,PI,,22,,,,2022-07-25,30,3273227.0,383777,105,7856,3,,,
1168,Nordeste,PI,,22,,,,2022-07-26,30,3273227.0,384199,422,7864,8,,,
1169,Nordeste,PI,,22,,,,2022-07-27,30,3273227.0,384687,488,7870,6,,,
1170,Nordeste,PI,,22,,,,2022-07-28,30,3273227.0,385385,698,7874,4,,,
1171,Nordeste,PI,,22,,,,2022-07-29,30,3273227.0,386237,852,7877,3,,,
1172,Nordeste,PI,,22,,,,2022-07-30,30,3273227.0,386654,417,7879,2,,,
1173,Nordeste,PI,,22,,,,2022-07-31,31,3273227.0,388661,2007,7880,1,,,
1174,Nordeste,PI,,22,,,,2022-08-01,31,3273227.0,386755,-1906,7885,5,,,
1175,Nordeste,PI,,22,,,,2022-08-02,31,3273227.0,387650,895,7894,9,,,
1176,Nordeste,PI,,22,,,,2022-08-03,31,3273227.0,388436,786,7896,2,,,
1177,Nordeste,PI,,22,,,,2022-08-04,31,3273227.0,388983,547,7900,4,,,
1178,Nordeste,PI,,22,,,,2022-08-05,31,3273227.0,389543,560,7901,1,,,
1179,Nordeste,PI,,22,,,,2022-08-06,31,3273227.0,390077,534,7902,1,,,
1180,Nordeste,PI,,22,,,,2022-08-07,32,3273227.0,390197,120,7902,0,,,
1181,Nordeste,PI,,22,,,,2022-08-08,32,3273227.0,390344,147,7902,0,,,
1182,Nordeste,PI,,22,,,,2022-08-09,32,3273227.0,390965,621,7908,6,,,
1183,Nordeste,PI,,22,,,,2022-08-10,32,3273227.0,391829,864,7910,2,,,
1184,Nordeste,PI,,22,,,,2022-08-11,32,3273227.0,392321,492,7912,2,,,
1185,Nordeste,PI,,22,,,,2022-08-12,32,3273227.0,392887,566,7913,1,,,
1186,Nordeste,PI,,22,,,,2022-08-13,32,3273227.0,393103,216,7914,1,,,
1187,Nordeste,PI,,22,,,,2022-08-14,33,3273227.0,393156,53,7914,0,,,
1188,Nordeste,PI,,22,,,,2022-08-15,33,3273227.0,393156,0,7915,1,,,
1189,Nordeste,PI,,22,,,,2022-08-16,33,3273227.0,393282,126,7917,2,,,
1190,Nordeste,PI,,22,,,,2022-08-17,33,3273227.0,393681,399,7917,0,,,
1191,Nordeste,PI,,22,,,,2022-08-18,33,3273227.0,393999,318,7921,4,,,
1192,Nordeste,PI,,22,,,,2022-08-19,33,3273227.0,394424,425,7924,3,,,
1193,Nordeste,PI,,22,,,,2022-08-20,33,3273227.0,394941,517,7925,1,,,
1194,Nordeste,PI,,22,,,,2022-08-21,34,3273227.0,395150,209,7925,0,,,
1195,Nordeste,PI,,22,,,,2022-08-22,34,3273227.0,395150,0,7925,0,,,
1196,Nordeste,PI,,22,,,,2022-08-23,34,3273227.0,395584,434,7928,3,,,
1197,Nordeste,PI,,22,,,,2022-08-24,34,3273227.0,396045,461,7928,0,,,
1198,Nordeste,PI,,22,,,,2022-08-25,34,3273227.0,396312,267,7929,1,,,
1199,Nordeste,PI,,22,,,,2022-08-26,34,3273227.0,396503,191,7929,0,,,
1200,Nordeste,PI,,22,,,,2022-08-27,34,3273227.0,396915,412,7933,4,,,
1201,Nordeste,PI,,22,,,,2022-08-28,35,3273227.0,396948,33,7933,0,,,
1202,Nordeste,PI,,22,,,,2022-08-29,35,3273227.0,396954,6,7933,0,,,
1203,Nordeste,PI,,22,,,,2022-08-30,35,3273227.0,397255,301,7936,3,,,
1204,Nordeste,PI,,22,,,,2022-08-31,35,3273227.0,397774,519,7937,1,,,
1205,Nordeste,PI,,22,,,,2022-09-01,35,3273227.0,398193,419,7938,1,,,
1206,Nordeste,PI,,22,,,,2022-09-02,35,3273227.0,398577,384,7938,0,,,
1207,Nordeste,PI,,22,,,,2022-09-03,35,3273227.0,398739,162,7940,2,,,
1208,Nordeste,PI,,22,,,,2022-09-04,36,3273227.0,399140,401,7942,2,,,
1209,Nordeste,PI,,22,,,,2022-09-05,36,3273227.0,399159,19,7941,-1,,,
1210,Nordeste,PI,,22,,,,2022-09-06,36,3273227.0,399634,475,7942,1,,,
1211,Nordeste,PI,,22,,,,2022-09-07,36,3273227.0,399820,186,7943,1,,,
1212,Nordeste,PI,,22,,,,2022-09-08,36,3273227.0,399936,116,7943,0,,,
1213,Nordeste,PI,,22,,,,2022-09-09,36,3273227.0,400100,164,7944,1,,,
1214,Nordeste,PI,,22,,,,2022-09-10,36,3273227.0,400160,60,7945,1,,,
1215,Nordeste,PI,,22,,,,2022-09-11,37,3273227.0,400216,56,7945,0,,,
1216,Nordeste,PI,,22,,,,2022-09-12,37,3273227.0,400275,59,7945,0,,,
1217,Nordeste,PI,,22,,,,2022-09-13,37,3273227.0,400473,198,7945,0,,,
1218,Nordeste,PI,,22,,,,2022-09-14,37,3273227.0,400756,283,7945,0,,,
1219,Nordeste,PI,,22,,,,2022-09-15,37,3273227.0,400966,210,7947,2,,,
1220,Nordeste,PI,,22,,,,2022-09-16,37,3273227.0,401102,136,7948,1,,,
1221,Nordeste,PI,,22,,,,2022-09-17,37,3273227.0,401304,202,7948,0,,,
1222,Nordeste,PI,,22,,,,2022-09-18,38,3273227.0,401305,1,7948,0,,,
1223,Nordeste,PI,,22,,,,2022-09-19,38,3273227.0,401305,0,7948,0,,,
1224,Nordeste,PI,,22,,,,2022-09-20,38,3273227.0,401583,278,7951,3,,,
1225,Nordeste,PI,,22,,,,2022-09-21,38,3273227.0,401777,194,7952,1,,,
1226,Nordeste,PI,,22,,,,2022-09-22,38,3273227.0,401799,22,7952,0,,,
1227,Nordeste,PI,,22,,,,2022-09-23,38,3273227.0,401799,0,7952,0,,,
1228,Nordeste,PI,,22,,,,2022-09-24,38,3273227.0,401799,0,7952,0,,,
1229,Nordeste,PI,,22,,,,2022-09-25,39,3273227.0,401799,0,7952,0,,,
1230,Nordeste,PI,,22,,,,2022-09-26,39,3273227.0,401799,0,7952,0,,,
1231,Nordeste,PI,,22,,,,2022-09-27,39,3273227.0,401821,22,7954,2,,,
1232,Nordeste,PI,,22,,,,2022-09-28,39,3273227.0,401821,0,7954,0,,,
1233,Nordeste,PI,,22,,,,2022-09-29,39,3273227.0,401821,0,7954,0,,,
1234,Nordeste,PI,,22,,,,2022-09-30,39,3273227.0,401821,0,7954,0,,,
1235,Nordeste,PI,,22,,,,2022-10-01,39,3273227.0,401821,0,7954,0,,,
1236,Nordeste,PI,,22,,,,2022-10-02,40,3273227.0,401821,0,7954,0,,,
1237,Nordeste,PI,,22,,,,2022-10-03,40,3273227.0,401821,0,7954,0,,,
1238,Nordeste,PI,,22,,,,2022-10-04,40,3273227.0,403158,1337,7956,2,,,
1239,Nordeste,PI,,22,,,,2022-10-05,40,3273227.0,403158,0,7956,0,,,
1240,Nordeste,PI,,22,,,,2022-10-06,40,3273227.0,403158,0,7956,0,,,
1241,Nordeste,PI,,22,,,,2022-10-07,40,3273227.0,403158,0,7956,0,,,
1242,Nordeste,PI,,22,,,,2022-10-08,40,3273227.0,403158,0,7956,0,,,
1243,Nordeste,PI,,22,,,,2022-10-09,41,3273227.0,403158,0,7956,0,,,
